transaction_id,account_id,amount,currency,merchant,category,timestamp,status
T307875,A2587,13.91,GBP,Ikea,SHOPPING,2024-11-28T10:35:23,SETTLED
T307876,A2163,46.94,EUR,Ikea,TRAVEL,2023-10-24T01:43:09,SETTLED
T307877,A2371,115.33,USD,Ikea,ENTERTAINMENT,2025-01-11T18:05:03,SETTLED
T307878,A2572,18.34,EUR,Amazon,SHOPPING,2025-03-16T06:14:15,SETTLED
T307879,A2423,10.33,EUR,Zara,TRAVEL,2025-05-21T19:49:29,SETTLED
T307880,A2756,91.19,USD,Ikea,TRAVEL,2025-02-03T02:05:56,SETTLED
T307881,A2476,67.7,EUR,Uber,FOOD,2025-07-20T10:24:35,SETTLED
T307882,A2381,133.56,GBP,Zara,SHOPPING,2024-10-16T21:26:13,SETTLED
T307883,A2154,9.05,EUR,Amazon,ENTERTAINMENT,2024-04-25T20:46:08,SETTLED
T307884,A2256,7.79,USD,Starbucks,SHOPPING,2024-07-30T20:29:00,DECLINED
T307885,A2755,38.98,USD,Amazon,TRAVEL,2024-07-17T09:56:30,SETTLED
T307886,A2673,47.65,GBP,Starbucks,FOOD,2025-07-28T04:15:18,SETTLED
T307887,A2067,32.71,USD,Uber,ENTERTAINMENT,2025-02-19T00:24:54,SETTLED
T307888,A2343,45.69,EUR,Starbucks,FOOD,2025-03-06T11:44:45,SETTLED
T307889,A2276,9.95,EUR,Spotify,FOOD,2024-11-12T04:06:44,DECLINED
T307890,A2672,32.66,USD,Ikea,SHOPPING,2025-07-18T16:09:02,SETTLED
T307891,A2390,53.66,GBP,Zara,TRAVEL,2024-05-02T13:03:30,SETTLED
T307892,A2448,28.34,GBP,Spotify,TRAVEL,2025-03-22T14:45:08,SETTLED
T307893,A2258,56.89,USD,Zara,ENTERTAINMENT,2025-04-08T00:57:03,SETTLED
T307894,A2306,30.0,EUR,Ikea,FOOD,2024-05-09T19:46:08,SETTLED
T307895,A2094,20.29,USD,Zara,FOOD,2025-08-15T09:21:27,SETTLED
T307896,A2463,18.09,USD,Amazon,FOOD,2024-06-02T11:37:27,SETTLED
T307897,A2245,26.46,GBP,Ikea,SHOPPING,2023-09-15T07:22:27,SETTLED
T307898,A2732,1.17,EUR,Ikea,TRAVEL,2025-06-12T12:31:47,SETTLED
T307899,A2634,55.21,GBP,Zara,FOOD,2024-04-13T11:33:25,SETTLED
T307900,A2186,93.25,GBP,Spotify,FOOD,2025-08-08T09:10:09,SETTLED
T307901,A2773,21.9,EUR,Starbucks,TRAVEL,2024-10-23T02:49:01,SETTLED
T307902,A2784,2.36,EUR,Uber,ENTERTAINMENT,2024-12-26T06:45:59,SETTLED
T307903,A2372,216.28,EUR,Starbucks,SHOPPING,2025-08-24T02:30:31,SETTLED
T307904,A2571,15.31,USD,Amazon,SHOPPING,2024-01-01T05:46:07,SETTLED
T307905,A2405,6.77,EUR,Ikea,SHOPPING,2025-03-06T02:30:44,SETTLED
T307906,A2407,23.08,USD,Ikea,TRAVEL,2024-07-18T22:01:03,SETTLED
T307907,A2124,67.08,GBP,Amazon,SHOPPING,2024-08-20T17:37:58,SETTLED
T307908,A2336,17.4,EUR,Uber,FOOD,2025-01-21T06:50:49,SETTLED
T307909,A2340,42.75,USD,Ikea,SHOPPING,2024-02-15T12:01:58,SETTLED
T307910,A2562,26.86,USD,Starbucks,TRAVEL,2025-07-29T13:45:07,SETTLED
T307911,A2177,6.26,USD,Amazon,SHOPPING,2024-11-05T00:53:20,SETTLED
T307912,A2650,20.05,USD,Ikea,ENTERTAINMENT,2025-01-06T02:58:26,SETTLED
T307913,A2169,64.53,GBP,Starbucks,ENTERTAINMENT,2025-05-13T11:49:05,SETTLED
T307914,A2038,47.34,EUR,Amazon,TRAVEL,2025-01-01T07:54:56,DECLINED
T307915,A2068,6.38,EUR,Amazon,TRAVEL,2025-01-27T14:55:06,SETTLED
T307916,A2235,8.92,EUR,Amazon,ENTERTAINMENT,2024-08-17T14:13:27,SETTLED
T307917,A2559,51.18,EUR,Uber,SHOPPING,2025-03-03T21:52:02,SETTLED
T307918,A2380,83.94,EUR,Amazon,FOOD,2024-06-03T08:00:14,SETTLED
T307919,A2056,21.5,EUR,Spotify,TRAVEL,2025-07-29T15:31:31,SETTLED
T307920,A2276,45.23,USD,Zara,ENTERTAINMENT,2025-05-31T17:41:39,SETTLED
T307921,A2098,9.36,EUR,Zara,SHOPPING,2025-05-08T05:27:29,SETTLED
T307922,A2526,18.65,USD,Amazon,TRAVEL,2025-01-25T01:46:23,SETTLED
T307923,A2324,1.02,GBP,Ikea,SHOPPING,2024-07-19T08:35:56,SETTLED
T307924,A2460,73.11,USD,Zara,FOOD,2025-05-03T10:34:33,SETTLED
T307925,A2178,25.63,GBP,Starbucks,TRAVEL,2024-02-09T09:55:31,SETTLED
T307926,A2573,84.68,EUR,Starbucks,FOOD,2025-07-24T10:37:28,SETTLED
T307927,A2118,61.61,GBP,Ikea,FOOD,2024-04-30T09:01:08,SETTLED
T307928,A2468,88.23,GBP,Starbucks,FOOD,2023-11-13T15:10:35,SETTLED
T307929,A2548,16.82,USD,Spotify,ENTERTAINMENT,2023-10-07T21:14:24,SETTLED
T307930,A2645,10.24,USD,Ikea,FOOD,2024-10-30T14:33:09,SETTLED
T307931,A2454,178.61,GBP,Starbucks,FOOD,2024-05-25T23:27:58,SETTLED
T307932,A2025,63.17,GBP,Amazon,SHOPPING,2024-07-08T02:04:21,SETTLED
T307933,A2489,89.8,EUR,Starbucks,ENTERTAINMENT,2025-03-25T08:53:06,SETTLED
T307934,A2007,0.66,USD,Amazon,ENTERTAINMENT,2025-03-20T12:58:14,SETTLED
T307935,A2515,21.88,GBP,Starbucks,ENTERTAINMENT,2025-04-05T23:38:21,DECLINED
T307936,A2532,67.9,USD,Starbucks,ENTERTAINMENT,2025-07-23T14:08:11,SETTLED
T307937,A2148,4.06,EUR,Starbucks,FOOD,2023-12-16T00:58:53,SETTLED
T307938,A2487,41.89,EUR,Amazon,SHOPPING,2024-10-17T10:19:28,SETTLED
T307939,A2024,28.02,GBP,Starbucks,FOOD,2024-11-02T05:07:35,SETTLED
T307940,A2654,0.89,EUR,Starbucks,FOOD,2024-04-16T16:51:54,SETTLED
T307941,A2756,13.46,GBP,Spotify,ENTERTAINMENT,2024-02-22T04:21:58,SETTLED
T307942,A2554,16.76,USD,Uber,ENTERTAINMENT,2023-11-20T06:20:53,SETTLED
T307943,A2424,5.93,USD,Amazon,TRAVEL,2024-10-10T14:18:58,SETTLED
T307944,A2292,49.92,GBP,Spotify,SHOPPING,2024-11-10T18:05:59,SETTLED
T307945,A2184,13.88,GBP,Zara,ENTERTAINMENT,2024-05-08T16:52:22,SETTLED
T307946,A2553,16.26,GBP,Ikea,ENTERTAINMENT,2024-10-18T02:28:15,SETTLED
T307947,A2430,114.26,USD,Uber,FOOD,2024-05-30T19:20:23,SETTLED
T307948,A2603,31.47,USD,Spotify,FOOD,2025-04-19T04:25:56,SETTLED
T307949,A2316,24.89,EUR,Spotify,FOOD,2025-01-14T22:06:10,SETTLED
T307950,A2397,64.34,EUR,Starbucks,ENTERTAINMENT,2024-01-11T11:11:31,SETTLED
T307951,A2323,120.18,USD,Zara,SHOPPING,2023-09-27T08:40:44,SETTLED
T307952,A2564,1.27,USD,Zara,ENTERTAINMENT,2023-09-30T19:59:46,SETTLED
T307953,A2595,29.73,GBP,Starbucks,ENTERTAINMENT,2025-07-31T16:49:17,SETTLED
T307954,A2545,47.18,USD,Spotify,SHOPPING,2025-05-19T21:44:31,SETTLED
T307955,A2075,19.18,USD,Spotify,ENTERTAINMENT,2024-11-01T13:08:24,SETTLED
T307956,A2708,74.01,EUR,Starbucks,ENTERTAINMENT,2024-12-12T09:08:01,SETTLED
T307957,A2485,177.85,EUR,Uber,SHOPPING,2024-03-28T02:24:02,SETTLED
T307958,A2797,143.61,GBP,Amazon,ENTERTAINMENT,2024-03-14T14:57:56,SETTLED
T307959,A2087,15.46,EUR,Uber,TRAVEL,2025-06-16T13:56:19,SETTLED
T307960,A2746,12.83,GBP,Amazon,TRAVEL,2025-05-02T11:24:47,DECLINED
T307961,A2231,157.9,USD,Zara,FOOD,2024-05-02T05:57:26,SETTLED
T307962,A2006,30.68,USD,Ikea,ENTERTAINMENT,2025-03-26T11:10:48,SETTLED
T307963,A2549,11.68,GBP,Starbucks,SHOPPING,2024-08-02T12:37:13,SETTLED
T307964,A2051,61.38,EUR,Uber,SHOPPING,2024-10-05T15:04:01,SETTLED
T307965,A2654,16.73,EUR,Zara,TRAVEL,2023-12-03T22:51:08,DECLINED
T307966,A2395,15.55,USD,Uber,FOOD,2025-03-30T17:16:38,SETTLED
T307967,A2220,105.7,EUR,Spotify,ENTERTAINMENT,2023-10-25T17:32:08,SETTLED
T307968,A2427,8.87,GBP,Amazon,SHOPPING,2025-06-23T20:19:06,SETTLED
T307969,A2751,3.33,USD,Starbucks,SHOPPING,2024-06-24T20:53:46,SETTLED
T307970,A2142,15.68,EUR,Spotify,ENTERTAINMENT,2024-03-28T22:16:38,SETTLED
T307971,A2362,46.69,USD,Amazon,FOOD,2025-01-08T03:59:53,SETTLED
T307972,A2381,6.57,USD,Spotify,TRAVEL,2024-10-07T08:32:24,SETTLED
T307973,A2560,31.89,EUR,Amazon,ENTERTAINMENT,2024-06-10T11:55:41,SETTLED
T307974,A2276,49.35,GBP,Amazon,ENTERTAINMENT,2023-12-14T08:06:29,SETTLED
T307975,A2270,94.44,EUR,Spotify,ENTERTAINMENT,2023-10-16T05:52:16,SETTLED
T307976,A2013,13.06,EUR,Zara,TRAVEL,2025-04-18T19:21:56,SETTLED
T307977,A2297,85.01,EUR,Starbucks,SHOPPING,2025-01-26T18:53:06,SETTLED
T307978,A2463,13.39,EUR,Ikea,ENTERTAINMENT,2023-12-15T01:34:15,SETTLED
T307979,A2526,56.47,EUR,Uber,ENTERTAINMENT,2024-08-22T17:07:40,SETTLED
T307980,A2233,28.17,EUR,Amazon,ENTERTAINMENT,2024-04-27T14:27:49,SETTLED
T307981,A2574,6.09,GBP,Starbucks,ENTERTAINMENT,2024-11-26T19:01:59,SETTLED
T307982,A2707,62.63,USD,Uber,FOOD,2025-04-03T12:06:28,SETTLED
T307983,A2026,12.28,GBP,Starbucks,FOOD,2023-09-13T05:15:03,SETTLED
T307984,A2470,9.72,EUR,Spotify,FOOD,2024-08-26T03:20:29,SETTLED
T307985,A2092,22.18,GBP,Uber,SHOPPING,2024-05-29T11:07:00,SETTLED
T307986,A2616,52.96,USD,Starbucks,ENTERTAINMENT,2024-03-10T13:14:21,SETTLED
T307987,A2308,13.33,GBP,Ikea,ENTERTAINMENT,2025-05-26T17:34:42,DECLINED
T307988,A2051,10.15,EUR,Starbucks,ENTERTAINMENT,2025-04-10T10:00:14,SETTLED
T307989,A2318,0.5,USD,Starbucks,ENTERTAINMENT,2024-12-03T21:45:38,SETTLED
T307990,A2180,31.9,EUR,Amazon,TRAVEL,2024-11-21T11:33:45,SETTLED
T307991,A2568,27.99,EUR,Amazon,TRAVEL,2025-03-17T06:03:14,SETTLED
T307992,A2119,13.32,USD,Amazon,TRAVEL,2025-08-03T19:45:05,DECLINED
T307993,A2042,2.76,USD,Spotify,ENTERTAINMENT,2025-09-06T09:04:03,SETTLED
T307994,A2646,28.04,EUR,Starbucks,TRAVEL,2025-01-08T18:04:08,SETTLED
T307995,A2259,77.61,GBP,Ikea,TRAVEL,2025-02-07T02:16:05,SETTLED
T307996,A2196,62.81,USD,Uber,SHOPPING,2024-10-27T09:17:13,SETTLED
T307997,A2644,98.59,GBP,Amazon,SHOPPING,2025-06-26T02:36:29,SETTLED
T307998,A2254,0.48,GBP,Zara,TRAVEL,2024-12-14T17:54:09,SETTLED
T307999,A2731,169.69,USD,Starbucks,TRAVEL,2024-03-08T19:07:13,SETTLED
T308000,A2335,20.88,GBP,Ikea,SHOPPING,2024-06-07T06:49:25,SETTLED
T308001,A2552,232.29,USD,Ikea,TRAVEL,2024-04-28T13:35:18,SETTLED
T308002,A2501,14.56,USD,Amazon,ENTERTAINMENT,2024-04-17T04:11:31,SETTLED
T308003,A2254,31.89,USD,Spotify,TRAVEL,2025-02-08T04:24:00,SETTLED
T308004,A2513,21.84,USD,Amazon,ENTERTAINMENT,2025-05-10T17:35:53,SETTLED
T308005,A2706,21.98,GBP,Spotify,TRAVEL,2025-06-03T06:14:39,SETTLED
T308006,A2241,92.35,GBP,Zara,FOOD,2025-03-17T09:55:09,SETTLED
T308007,A2148,68.6,USD,Zara,TRAVEL,2024-11-27T01:11:35,SETTLED
T308008,A2709,242.37,USD,Amazon,FOOD,2025-02-12T11:08:26,DECLINED
T308009,A2298,47.53,USD,Uber,TRAVEL,2023-12-26T21:19:25,SETTLED
T308010,A2756,31.11,USD,Amazon,TRAVEL,2025-03-17T00:32:00,SETTLED
T308011,A2619,4.72,EUR,Amazon,ENTERTAINMENT,2024-06-28T12:15:55,SETTLED
T308012,A2452,283.63,GBP,Ikea,SHOPPING,2024-10-16T19:21:16,DECLINED
T308013,A2392,40.1,GBP,Amazon,SHOPPING,2025-04-04T00:17:32,SETTLED
T308014,A2211,60.28,USD,Amazon,ENTERTAINMENT,2024-03-19T12:17:09,SETTLED
T308015,A2667,26.11,EUR,Amazon,SHOPPING,2023-11-29T21:38:17,SETTLED
T308016,A2537,39.67,EUR,Uber,FOOD,2024-05-20T19:34:35,SETTLED
T308017,A2593,142.87,EUR,Ikea,FOOD,2024-10-14T07:25:33,SETTLED
T308018,A2594,9.1,USD,Starbucks,TRAVEL,2024-12-04T12:12:43,SETTLED
T308019,A2130,17.29,EUR,Starbucks,FOOD,2024-02-05T17:33:22,DECLINED
T308020,A2328,8.25,USD,Starbucks,SHOPPING,2025-06-09T06:57:58,SETTLED
T308021,A2611,78.56,EUR,Starbucks,FOOD,2025-05-05T21:16:51,SETTLED
T308022,A2255,3.2,USD,Ikea,TRAVEL,2024-06-15T18:34:51,SETTLED
T308023,A2478,4.26,USD,Amazon,FOOD,2024-08-27T01:00:38,SETTLED
T308024,A2560,17.73,GBP,Starbucks,SHOPPING,2023-11-24T06:41:30,SETTLED
T308025,A2062,36.1,USD,Amazon,ENTERTAINMENT,2024-01-01T00:01:00,SETTLED
T308026,A2310,26.07,EUR,Starbucks,TRAVEL,2025-03-14T22:00:18,SETTLED
T308027,A2406,2.29,GBP,Uber,ENTERTAINMENT,2024-08-04T19:32:33,SETTLED
T308028,A2104,157.9,EUR,Amazon,FOOD,2025-06-13T15:15:46,SETTLED
T308029,A2616,152.74,USD,Ikea,TRAVEL,2024-07-25T05:17:23,SETTLED
T308030,A2014,16.38,GBP,Spotify,TRAVEL,2023-11-11T19:40:19,SETTLED
T308031,A2686,65.75,USD,Uber,FOOD,2023-11-19T19:42:17,SETTLED
T308032,A2258,43.21,USD,Spotify,TRAVEL,2023-10-27T11:26:24,SETTLED
T308033,A2722,13.56,EUR,Uber,FOOD,2024-08-04T04:31:43,SETTLED
T308034,A2411,15.2,EUR,Ikea,ENTERTAINMENT,2025-07-30T07:04:47,SETTLED
T308035,A2258,33.78,EUR,Uber,ENTERTAINMENT,2023-12-19T04:37:19,SETTLED
T308036,A2613,27.17,GBP,Amazon,SHOPPING,2024-09-13T02:04:00,SETTLED
T308037,A2259,17.21,EUR,Zara,SHOPPING,2024-02-22T23:56:15,SETTLED
T308038,A2670,82.39,USD,Zara,FOOD,2024-08-20T17:10:03,SETTLED
T308039,A2044,32.84,GBP,Starbucks,FOOD,2023-11-08T19:26:47,SETTLED
T308040,A2762,53.19,EUR,Starbucks,ENTERTAINMENT,2024-06-22T00:12:33,SETTLED
T308041,A2330,10.49,EUR,Amazon,TRAVEL,2025-02-15T20:57:03,SETTLED
T308042,A2164,38.13,EUR,Ikea,FOOD,2024-10-21T22:10:53,SETTLED
T308043,A2192,19.13,USD,Amazon,TRAVEL,2024-07-17T23:56:21,DECLINED
T308044,A2520,37.37,EUR,Starbucks,SHOPPING,2024-12-09T01:38:39,SETTLED
T308045,A2400,75.89,USD,Uber,ENTERTAINMENT,2024-11-16T07:59:35,SETTLED
T308046,A2373,73.25,GBP,Spotify,FOOD,2024-10-16T05:54:07,SETTLED
T308047,A2064,21.86,EUR,Amazon,SHOPPING,2025-05-06T02:24:40,SETTLED
T308048,A2386,59.25,USD,Amazon,FOOD,2024-07-11T19:20:41,SETTLED
T308049,A2494,141.76,EUR,Ikea,SHOPPING,2025-07-17T11:36:00,SETTLED
T308050,A2793,49.13,EUR,Starbucks,ENTERTAINMENT,2024-03-31T23:40:23,SETTLED
T308051,A2692,8.03,GBP,Amazon,FOOD,2024-12-06T00:16:40,SETTLED
T308052,A2414,56.93,GBP,Uber,FOOD,2024-09-30T14:52:51,SETTLED
T308053,A2793,5.54,USD,Spotify,TRAVEL,2025-01-15T12:33:42,SETTLED
T308054,A2790,102.83,USD,Uber,TRAVEL,2024-08-03T01:13:40,SETTLED
T308055,A2029,36.35,USD,Zara,FOOD,2024-08-15T23:45:03,SETTLED
T308056,A2265,24.32,GBP,Starbucks,ENTERTAINMENT,2025-02-25T08:17:23,SETTLED
T308057,A2327,2.93,USD,Uber,TRAVEL,2025-09-01T07:49:39,SETTLED
T308058,A2491,23.97,GBP,Ikea,FOOD,2024-09-23T09:46:22,SETTLED
T308059,A2216,116.76,GBP,Spotify,FOOD,2025-03-30T12:15:31,SETTLED
T308060,A2319,1.06,EUR,Starbucks,SHOPPING,2024-07-29T00:03:43,SETTLED
T308061,A2398,32.18,EUR,Uber,ENTERTAINMENT,2025-06-10T01:01:54,SETTLED
T308062,A2104,133.8,USD,Amazon,TRAVEL,2024-01-13T15:40:31,SETTLED
T308063,A2695,25.11,GBP,Starbucks,TRAVEL,2023-12-30T06:52:26,SETTLED
T308064,A2329,27.95,GBP,Uber,SHOPPING,2024-10-06T00:35:54,SETTLED
T308065,A2659,43.2,GBP,Amazon,FOOD,2023-12-16T21:49:43,SETTLED
T308066,A2616,31.08,EUR,Zara,TRAVEL,2024-09-19T16:43:46,SETTLED
T308067,A2046,9.23,GBP,Spotify,FOOD,2025-03-14T12:52:24,DECLINED
T308068,A2598,0.94,USD,Starbucks,TRAVEL,2024-08-29T16:27:04,SETTLED
T308069,A2640,47.06,USD,Starbucks,TRAVEL,2023-12-18T15:58:50,SETTLED
T308070,A2769,126.79,EUR,Uber,FOOD,2025-03-09T09:21:29,SETTLED
T308071,A2313,5.62,USD,Zara,FOOD,2024-10-11T18:32:12,SETTLED
T308072,A2146,11.85,GBP,Ikea,TRAVEL,2025-07-10T16:36:58,SETTLED
T308073,A2461,23.12,GBP,Uber,SHOPPING,2024-10-24T03:58:16,SETTLED
T308074,A2583,82.71,USD,Uber,SHOPPING,2023-12-09T20:49:46,SETTLED
T308075,A2485,15.68,EUR,Ikea,SHOPPING,2025-03-01T13:56:18,SETTLED
T308076,A2651,106.88,GBP,Ikea,SHOPPING,2024-02-21T08:00:37,SETTLED
T308077,A2409,2.83,GBP,Ikea,SHOPPING,2024-08-27T21:56:27,SETTLED
T308078,A2026,141.47,EUR,Spotify,FOOD,2024-09-10T20:03:12,SETTLED
T308079,A2028,41.13,GBP,Ikea,TRAVEL,2023-10-04T11:54:42,SETTLED
T308080,A2270,53.76,USD,Ikea,SHOPPING,2025-04-10T23:45:57,SETTLED
T308081,A2685,22.92,USD,Amazon,ENTERTAINMENT,2024-01-08T23:46:11,SETTLED
T308082,A2500,76.16,EUR,Amazon,TRAVEL,2024-11-16T09:04:44,SETTLED
T308083,A2252,9.11,EUR,Ikea,ENTERTAINMENT,2024-06-22T00:54:52,SETTLED
T308084,A2384,2.51,USD,Spotify,FOOD,2025-08-25T01:45:00,SETTLED
T308085,A2059,25.17,EUR,Spotify,TRAVEL,2023-12-10T10:01:33,SETTLED
T308086,A2106,96.1,USD,Zara,FOOD,2024-12-19T10:42:24,SETTLED
T308087,A2219,70.31,EUR,Spotify,ENTERTAINMENT,2025-07-02T04:25:17,SETTLED
T308088,A2440,36.4,USD,Zara,TRAVEL,2024-07-22T13:17:32,SETTLED
T308089,A2770,42.45,GBP,Ikea,TRAVEL,2023-12-03T20:52:52,SETTLED
T308090,A2657,6.96,GBP,Spotify,FOOD,2023-12-12T01:10:46,SETTLED
T308091,A2563,91.84,USD,Amazon,TRAVEL,2024-06-22T05:38:52,SETTLED
T308092,A2571,77.31,GBP,Zara,ENTERTAINMENT,2024-11-26T06:32:01,SETTLED
T308093,A2545,53.42,USD,Amazon,FOOD,2024-04-21T02:25:32,SETTLED
T308094,A2095,31.39,EUR,Uber,ENTERTAINMENT,2023-10-10T10:58:46,SETTLED
T308095,A2088,166.85,GBP,Amazon,TRAVEL,2024-10-19T05:20:42,SETTLED
T308096,A2230,105.61,GBP,Ikea,ENTERTAINMENT,2024-01-06T05:52:09,SETTLED
T308097,A2274,51.7,GBP,Spotify,TRAVEL,2023-12-09T14:56:24,SETTLED
T308098,A2245,23.24,USD,Spotify,ENTERTAINMENT,2024-06-23T16:43:10,SETTLED
T308099,A2110,48.12,GBP,Starbucks,ENTERTAINMENT,2024-05-03T00:16:20,SETTLED
T308100,A2233,42.84,EUR,Ikea,SHOPPING,2024-06-26T00:30:07,SETTLED
T308101,A2277,25.06,GBP,Uber,TRAVEL,2024-05-01T17:14:37,SETTLED
T308102,A2476,18.31,EUR,Spotify,SHOPPING,2024-04-24T12:16:28,SETTLED
T308103,A2416,26.13,GBP,Amazon,SHOPPING,2024-09-20T14:22:29,SETTLED
T308104,A2677,42.66,GBP,Zara,FOOD,2023-09-30T21:36:35,DECLINED
T308105,A2127,27.94,EUR,Ikea,FOOD,2025-05-15T17:10:19,SETTLED
T308106,A2236,15.3,GBP,Spotify,ENTERTAINMENT,2023-12-29T03:20:40,SETTLED
T308107,A2618,71.56,EUR,Zara,TRAVEL,2023-12-28T13:44:38,SETTLED
T308108,A2127,37.91,EUR,Amazon,FOOD,2025-05-09T23:01:02,SETTLED
T308109,A2706,3.5,EUR,Spotify,SHOPPING,2024-12-10T03:27:31,SETTLED
T308110,A2393,22.97,GBP,Uber,TRAVEL,2024-08-01T18:11:09,SETTLED
T308111,A2474,108.1,GBP,Ikea,ENTERTAINMENT,2023-10-16T22:59:14,SETTLED
T308112,A2654,70.37,EUR,Zara,ENTERTAINMENT,2025-09-05T19:40:07,SETTLED
T308113,A2394,19.52,GBP,Spotify,FOOD,2025-08-03T18:08:56,SETTLED
T308114,A2110,139.18,USD,Ikea,FOOD,2024-05-03T04:44:04,SETTLED
T308115,A2089,3.98,EUR,Spotify,FOOD,2025-07-30T17:17:37,SETTLED
T308116,A2762,162.51,EUR,Ikea,ENTERTAINMENT,2024-04-16T08:33:33,DECLINED
T308117,A2279,14.1,USD,Zara,SHOPPING,2024-02-23T14:47:44,SETTLED
T308118,A2332,0.46,USD,Uber,FOOD,2024-01-29T08:52:16,SETTLED
T308119,A2223,28.44,EUR,Ikea,ENTERTAINMENT,2025-06-06T09:39:50,DECLINED
T308120,A2100,22.23,USD,Uber,TRAVEL,2025-04-05T16:20:02,SETTLED
T308121,A2131,38.73,EUR,Uber,ENTERTAINMENT,2024-09-22T19:50:25,SETTLED
T308122,A2012,79.67,GBP,Amazon,TRAVEL,2023-09-10T18:56:50,SETTLED
T308123,A2456,92.39,USD,Spotify,TRAVEL,2023-12-13T04:25:24,SETTLED
T308124,A2440,25.64,EUR,Zara,SHOPPING,2024-11-07T10:54:04,SETTLED
T308125,A2097,28.09,EUR,Amazon,FOOD,2024-06-05T23:21:12,SETTLED
T308126,A2119,8.02,EUR,Starbucks,TRAVEL,2023-10-31T15:33:37,SETTLED
T308127,A2292,2.44,USD,Spotify,FOOD,2025-07-16T05:59:34,SETTLED
T308128,A2710,51.25,GBP,Amazon,ENTERTAINMENT,2023-10-13T21:00:28,SETTLED
T308129,A2000,3.33,GBP,Ikea,FOOD,2024-07-29T12:13:52,SETTLED
T308130,A2571,66.18,USD,Ikea,ENTERTAINMENT,2024-09-16T21:50:41,SETTLED
T308131,A2249,38.73,EUR,Ikea,TRAVEL,2024-11-27T06:39:42,SETTLED
T308132,A2651,11.07,EUR,Starbucks,SHOPPING,2024-05-06T17:19:39,SETTLED
T308133,A2148,38.77,EUR,Uber,TRAVEL,2024-11-21T14:40:15,SETTLED
T308134,A2394,10.11,USD,Ikea,ENTERTAINMENT,2024-08-25T12:56:11,SETTLED
T308135,A2043,28.88,USD,Spotify,TRAVEL,2025-08-08T10:38:15,SETTLED
T308136,A2697,80.36,EUR,Spotify,SHOPPING,2024-05-28T13:32:52,SETTLED
T308137,A2619,30.99,EUR,Amazon,FOOD,2025-05-08T01:28:25,SETTLED
T308138,A2043,8.05,EUR,Uber,ENTERTAINMENT,2024-06-28T05:33:10,SETTLED
T308139,A2077,64.34,USD,Amazon,FOOD,2024-09-12T06:56:58,SETTLED
T308140,A2225,10.34,USD,Amazon,SHOPPING,2025-06-18T07:31:39,SETTLED
T308141,A2161,67.08,GBP,Ikea,TRAVEL,2025-03-21T10:27:47,SETTLED
T308142,A2792,32.63,EUR,Amazon,SHOPPING,2025-06-17T17:03:08,SETTLED
T308143,A2252,30.23,EUR,Starbucks,ENTERTAINMENT,2024-12-22T15:18:48,DECLINED
T308144,A2131,95.34,GBP,Spotify,ENTERTAINMENT,2023-12-21T07:48:59,SETTLED
T308145,A2447,61.65,EUR,Spotify,TRAVEL,2025-04-22T23:51:59,SETTLED
T308146,A2473,1.67,GBP,Spotify,ENTERTAINMENT,2023-12-25T18:18:31,SETTLED
T308147,A2655,17.56,USD,Uber,SHOPPING,2024-10-05T05:32:47,SETTLED
T308148,A2777,102.37,GBP,Ikea,ENTERTAINMENT,2025-01-15T12:32:43,SETTLED
T308149,A2108,0.92,GBP,Ikea,FOOD,2024-09-01T04:32:20,SETTLED
T308150,A2705,39.4,USD,Amazon,SHOPPING,2025-04-22T18:47:15,SETTLED
T308151,A2034,65.07,EUR,Amazon,SHOPPING,2024-08-23T15:21:28,SETTLED
T308152,A2466,48.62,GBP,Zara,ENTERTAINMENT,2025-02-08T09:57:44,SETTLED
T308153,A2274,71.47,GBP,Zara,TRAVEL,2024-08-22T23:25:33,SETTLED
T308154,A2186,64.68,EUR,Ikea,TRAVEL,2024-01-02T21:18:10,SETTLED
T308155,A2242,58.89,GBP,Ikea,TRAVEL,2025-07-13T01:55:03,SETTLED
T308156,A2263,86.17,USD,Amazon,ENTERTAINMENT,2025-03-27T12:26:14,SETTLED
T308157,A2521,51.88,GBP,Starbucks,ENTERTAINMENT,2024-05-18T18:32:13,SETTLED
T308158,A2677,25.74,EUR,Starbucks,ENTERTAINMENT,2023-11-17T13:01:04,SETTLED
T308159,A2540,31.92,EUR,Spotify,SHOPPING,2025-05-22T09:38:07,SETTLED
T308160,A2782,63.07,GBP,Amazon,SHOPPING,2025-01-06T10:37:51,SETTLED
T308161,A2086,104.5,EUR,Zara,ENTERTAINMENT,2025-02-06T07:17:13,SETTLED
T308162,A2534,15.89,EUR,Zara,TRAVEL,2025-01-05T12:36:59,SETTLED
T308163,A2209,20.93,GBP,Starbucks,FOOD,2024-07-23T08:05:29,SETTLED
T308164,A2045,133.49,GBP,Ikea,TRAVEL,2024-07-05T22:39:07,SETTLED
T308165,A2466,43.2,EUR,Amazon,SHOPPING,2024-03-08T00:11:16,SETTLED
T308166,A2539,9.86,GBP,Spotify,SHOPPING,2025-08-08T09:50:18,SETTLED
T308167,A2025,54.49,USD,Spotify,TRAVEL,2024-07-12T06:48:10,SETTLED
T308168,A2265,234.22,GBP,Ikea,TRAVEL,2024-05-29T11:26:40,SETTLED
T308169,A2174,86.71,EUR,Zara,SHOPPING,2024-11-02T08:56:01,SETTLED
T308170,A2515,68.47,USD,Starbucks,SHOPPING,2023-10-14T18:12:26,SETTLED
